set,rank,violation,num,weight,cost_contrib
verde,45,encoding_field,2,6,12
verde,45,nominal_color,1,6,6
verde,45,ordered_y,1,0,0
verde,45,orientation_binned,1,2,2
verde,45,type_n,1,2,2
verde,45,type_q,2,0,0
verde,45,verde_color_enc_scheme,1,0,0
verde,45,zero_bin,1,1,1
verde,46,aggregate,1,4,4
verde,46,aggregate_count,1,0,0
verde,46,bin,1,2,2
verde,46,c_d_tick,1,0,0
verde,46,continuous_y,1,0,0
verde,46,encoding,3,0,0
verde,46,encoding_field,2,6,12
verde,46,nominal_color,1,6,6
verde,46,ordered_x,1,1,1
verde,46,type_n,1,2,2
verde,46,type_q,2,0,0
verde,46,verde_color_enc_scheme,1,0,0
verde,46,zero,1,1,1
verde,46,zero_positional,1,1,1
verde,47,aggregate,1,4,4
verde,47,aggregate_count,1,0,0
verde,47,bin,1,2,2
verde,47,c_d_no_overlap_bar,1,0,0
verde,47,continuous_y,1,0,0
verde,47,encoding,3,0,0
verde,47,encoding_field,2,6,12
verde,47,nominal_color,1,6,6
verde,47,ordered_x,1,1,1
verde,47,stack_normalize,1,1,1
verde,47,type_n,1,2,2
verde,47,type_q,2,0,0
verde,47,verde_color_enc_scheme,1,0,0
verde,47,zero_bin,1,1,1
verde,48,aggregate,1,4,4
verde,48,aggregate_count,1,0,0
verde,48,bin,1,2,2
verde,48,c_d_no_overlap_bar,1,0,0
verde,48,continuous_x,1,0,0
verde,48,encoding,3,0,0
verde,48,encoding_field,2,6,12
verde,48,nominal_color,1,6,6
verde,48,ordered_y,1,0,0
verde,48,orientation_binned,1,2,2
verde,48,stack_normalize,1,1,1
verde,48,type_n,1,2,2
verde,48,type_q,2,0,0
verde,48,verde_color_enc_scheme,1,0,0
verde,49,aggregate,1,4,4
verde,49,aggregate_count,1,0,0
verde,49,bin,1,2,2
verde,49,c_d_no_overlap_bar,1,0,0
verde,49,continuous_x,1,0,0
verde,49,encoding,3,0,0
verde,49,encoding_field,2,6,12
verde,49,nominal_color,1,6,6
verde,49,ordered_y,1,0,0
verde,49,orientation_binned,1,2,2
verde,49,stack_zero,1,0,0
verde,49,type_n,1,2,2
verde,49,type_q,2,0,0
verde,49,verde_color_enc_scheme,1,0,0
verde,49,zero_bin,1,1,1
